route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
L7,L,L7-1-L-0507,Făt Frumos,1,S10
L7,L,L7-1-L-0508,Făt Frumos,1,S10
L7,L,L7-1-L-0509,Făt Frumos,1,S10
L7,L,L7-1-L-0510,Făt Frumos,1,S10
L7,L,L7-1-L-0511,Făt Frumos,1,S10
L7,L,L7-1-L-0512,Făt Frumos,1,S10
L7,L,L7-1-L-0513,Făt Frumos,1,S10
L7,L,L7-1-L-0514,Făt Frumos,1,S10
L7,L,L7-1-L-0515,Făt Frumos,1,S10
L7,L,L7-1-L-0516,Făt Frumos,1,S10
L7,L,L7-1-L-0517,Făt Frumos,1,S10
L7,L,L7-1-L-0518,Făt Frumos,1,S10
L7,L,L7-1-L-0519,Făt Frumos,1,S10
L7,L,L7-1-L-0520,Făt Frumos,1,S10
L7,L,L7-1-L-0521,Făt Frumos,1,S10
L7,L,L7-1-L-0522,Făt Frumos,1,S10
L7,L,L7-1-L-0523,Făt Frumos,1,S10
L7,L,L7-1-L-0524,Făt Frumos,1,S10
L7,L,L7-1-L-0525,Făt Frumos,1,S10
L7,L,L7-1-L-0526,Făt Frumos,1,S10
L7,L,L7-1-L-0527,Făt Frumos,1,S10
L7,L,L7-1-L-0528,Făt Frumos,1,S10
L7,L,L7-1-L-0529,Făt Frumos,1,S10
L7,L,L7-1-L-0530,Făt Frumos,1,S10
L7,L,L7-1-L-0531,Făt Frumos,1,S10
L7,L,L7-1-L-0532,Făt Frumos,1,S10
L7,L,L7-1-L-0533,Făt Frumos,1,S10
L7,L,L7-1-L-0534,Făt Frumos,1,S10
L7,L,L7-1-L-0535,Făt Frumos,1,S10
L7,L,L7-1-L-0536,Făt Frumos,1,S10
L7,L,L7-1-L-0537,Făt Frumos,1,S10
L7,L,L7-1-L-0538,Făt Frumos,1,S10
L7,L,L7-1-L-0539,Făt Frumos,1,S10
L7,L,L7-1-L-0540,Făt Frumos,1,S10
L7,L,L7-1-L-0541,Făt Frumos,1,S10
L7,L,L7-1-L-0542,Făt Frumos,1,S10
L7,L,L7-1-L-0543,Făt Frumos,1,S10
L7,L,L7-1-L-0544,Făt Frumos,1,S10
L7,L,L7-1-L-0545,Făt Frumos,1,S10
L7,L,L7-1-L-0546,Făt Frumos,1,S10
L7,L,L7-1-L-0547,Făt Frumos,1,S10
L7,L,L7-1-L-0548,Făt Frumos,1,S10
L7,L,L7-1-L-0549,Făt Frumos,1,S10
L7,L,L7-1-L-0550,Făt Frumos,1,S10
L7,L,L7-1-L-0551,Făt Frumos,1,S10
L7,L,L7-1-L-0552,Făt Frumos,1,S10
L7,L,L7-1-L-0553,Făt Frumos,1,S10
L7,L,L7-1-L-0554,Făt Frumos,1,S10
L7,L,L7-1-L-0555,Făt Frumos,1,S10
L7,L,L7-1-L-0556,Făt Frumos,1,S10
L7,L,L7-1-L-0557,Făt Frumos,1,S10
L7,L,L7-1-L-0558,Făt Frumos,1,S10
L7,L,L7-1-L-0559,Făt Frumos,1,S10
L7,L,L7-1-L-0560,Făt Frumos,1,S10
L7,L,L7-1-L-0561,Făt Frumos,1,S10
L7,L,L7-1-L-0562,Făt Frumos,1,S10
L7,L,L7-1-L-0563,Făt Frumos,1,S10
L7,L,L7-1-L-0564,Făt Frumos,1,S10
L7,L,L7-1-L-0565,Făt Frumos,1,S10
L7,L,L7-1-L-0566,Făt Frumos,1,S10
L7,L,L7-1-L-0567,Făt Frumos,1,S10
L7,L,L7-1-L-0568,Făt Frumos,1,S10
L7,L,L7-1-L-0569,Făt Frumos,1,S10
L7,L,L7-1-L-0570,Făt Frumos,1,S10
L7,L,L7-1-L-0571,Făt Frumos,1,S10
L7,SD,L7-1-SD-0572,Făt Frumos,1,S10
L7,SD,L7-1-SD-0573,Făt Frumos,1,S10
L7,SD,L7-1-SD-0574,Făt Frumos,1,S10
L7,SD,L7-1-SD-0575,Făt Frumos,1,S10
L7,SD,L7-1-SD-0576,Făt Frumos,1,S10
L7,SD,L7-1-SD-0577,Făt Frumos,1,S10
L7,SD,L7-1-SD-0578,Făt Frumos,1,S10
L7,SD,L7-1-SD-0579,Făt Frumos,1,S10
L7,SD,L7-1-SD-0580,Făt Frumos,1,S10
L7,SD,L7-1-SD-0581,Făt Frumos,1,S10
L7,SD,L7-1-SD-0582,Făt Frumos,1,S10
L7,SD,L7-1-SD-0583,Făt Frumos,1,S10
L7,SD,L7-1-SD-0584,Făt Frumos,1,S10
L7,SD,L7-1-SD-0585,Făt Frumos,1,S10
L7,SD,L7-1-SD-0586,Făt Frumos,1,S10
L7,SD,L7-1-SD-0587,Făt Frumos,1,S10
L7,SD,L7-1-SD-0588,Făt Frumos,1,S10
L7,SD,L7-1-SD-0589,Făt Frumos,1,S10
L7,SD,L7-1-SD-0590,Făt Frumos,1,S10
L7,SD,L7-1-SD-0591,Făt Frumos,1,S10
L7,SD,L7-1-SD-0592,Făt Frumos,1,S10
L7,SD,L7-1-SD-0593,Făt Frumos,1,S10
L7,SD,L7-1-SD-0594,Făt Frumos,1,S10
L7,SD,L7-1-SD-0595,Făt Frumos,1,S10
L7,SD,L7-1-SD-0596,Făt Frumos,1,S10
L7,SD,L7-1-SD-0597,Făt Frumos,1,S10
L7,SD,L7-1-SD-0598,Făt Frumos,1,S10
L7,SD,L7-1-SD-0599,Făt Frumos,1,S10
L7,SD,L7-1-SD-0600,Făt Frumos,1,S10
L7,SD,L7-1-SD-0601,Făt Frumos,1,S10
L15,L,L15-0-L-0602,Făt Frumos,0,S11
L15,L,L15-0-L-0603,Făt Frumos,0,S11
L15,L,L15-0-L-0604,Făt Frumos,0,S11
L15,L,L15-0-L-0605,Făt Frumos,0,S11
L15,L,L15-0-L-0606,Făt Frumos,0,S11
L15,L,L15-0-L-0607,Făt Frumos,0,S11
L15,L,L15-0-L-0608,Făt Frumos,0,S11
L15,L,L15-0-L-0609,Făt Frumos,0,S11
L15,L,L15-0-L-0610,Făt Frumos,0,S11
L15,L,L15-0-L-0611,Făt Frumos,0,S11
L15,L,L15-0-L-0612,Făt Frumos,0,S11
L15,L,L15-0-L-0613,Făt Frumos,0,S11
L15,L,L15-0-L-0614,Făt Frumos,0,S11
L15,L,L15-0-L-0615,Făt Frumos,0,S11
L15,L,L15-0-L-0616,Făt Frumos,0,S11
L15,L,L15-0-L-0617,Făt Frumos,0,S11
L15,L,L15-0-L-0618,Făt Frumos,0,S11
L15,L,L15-0-L-0619,Făt Frumos,0,S11
L15,L,L15-0-L-0620,Făt Frumos,0,S11
L15,L,L15-0-L-0621,Făt Frumos,0,S11
L15,L,L15-0-L-0622,Făt Frumos,0,S11
L15,L,L15-0-L-0623,Făt Frumos,0,S11
L15,L,L15-0-L-0624,Făt Frumos,0,S11
L15,L,L15-0-L-0625,Făt Frumos,0,S11
L15,L,L15-0-L-0626,Piața U.T.A.,0,S11
L15,L,L15-0-L-0627,Atrium 1,0,S11
L15,L,L15-0-L-0628,Făt Frumos,0,S11
L15,L,L15-0-L-0629,Făt Frumos,0,S11
L15,L,L15-0-L-0630,Făt Frumos,0,S11
L15,L,L15-0-L-0631,Făt Frumos,0,S11
L15,L,L15-0-L-0632,Făt Frumos,0,S11
L15,L,L15-0-L-0633,Făt Frumos,0,S11
L15,L,L15-0-L-0634,Făt Frumos,0,S11
L15,L,L15-0-L-0635,Făt Frumos,0,S11
L15,L,L15-0-L-0636,Piața U.T.A.,0,S11
L15,L,L15-0-L-0637,Piața U.T.A.,0,S11
L15,L,L15-0-L-0638,Făt Frumos,0,S11
L15,SD,L15-0-SD-0639,Făt Frumos,0,S11
L15,SD,L15-0-SD-0640,Făt Frumos,0,S11
L15,SD,L15-0-SD-0641,Făt Frumos,0,S11
L15,SD,L15-0-SD-0642,Făt Frumos,0,S11
L15,SD,L15-0-SD-0643,Făt Frumos,0,S11
L15,SD,L15-0-SD-0644,Făt Frumos,0,S11
L15,SD,L15-0-SD-0645,Făt Frumos,0,S11
L15,SD,L15-0-SD-0646,Făt Frumos,0,S11
L15,SD,L15-0-SD-0647,Făt Frumos,0,S11
L15,SD,L15-0-SD-0648,Făt Frumos,0,S11
L15,SD,L15-0-SD-0649,Făt Frumos,0,S11
L15,SD,L15-0-SD-0650,Făt Frumos,0,S11
L15,SD,L15-0-SD-0651,Piața U.T.A.,0,S11
L15,SD,L15-0-SD-0652,Atrium 1,0,S11
L15,SD,L15-0-SD-0653,Făt Frumos,0,S11
L15,SD,L15-0-SD-0654,Făt Frumos,0,S11
L15,SD,L15-0-SD-0655,Făt Frumos,0,S11
L15,SD,L15-0-SD-0656,Făt Frumos,0,S11
L15,SD,L15-0-SD-0657,Făt Frumos,0,S11
L15,SD,L15-0-SD-0658,Făt Frumos,0,S11
L15,SD,L15-0-SD-0659,Piața U.T.A.,0,S11
L15,SD,L15-0-SD-0660,Făt Frumos,0,S11
L15,SD,L15-0-SD-0661,Făt Frumos,0,S11
L15,SD,L15-0-SD-0662,Făt Frumos,0,S11
L15,SD,L15-0-SD-0663,Făt Frumos,0,S11
L15,L,L15-1-L-0664,Sere,1,S12
L15,L,L15-1-L-0665,Sere,1,S12
L15,L,L15-1-L-0666,Sere,1,S12
L15,L,L15-1-L-0667,Sere,1,S12
L15,L,L15-1-L-0668,Sere,1,S12
L15,L,L15-1-L-0669,Sere,1,S12
L15,L,L15-1-L-0670,Sere,1,S12
L15,L,L15-1-L-0671,Sere,1,S12
L15,L,L15-1-L-0672,Sere,1,S12
L15,L,L15-1-L-0673,Sere,1,S12
L15,L,L15-1-L-0674,Sere,1,S12
L15,L,L15-1-L-0675,Sere,1,S12
L15,L,L15-1-L-0676,Sere,1,S12
L15,L,L15-1-L-0677,Sere,1,S12
L15,L,L15-1-L-0678,Sere,1,S12
L15,L,L15-1-L-0679,Sere,1,S12
L15,L,L15-1-L-0680,Sere,1,S12
L15,L,L15-1-L-0681,Sere,1,S12
L15,L,L15-1-L-0682,Sere,1,S12
L15,L,L15-1-L-0683,Sere,1,S12
L15,L,L15-1-L-0684,Sere,1,S12
L15,L,L15-1-L-0685,Sere,1,S12
L15,L,L15-1-L-0686,Sere,1,S12
L15,L,L15-1-L-0687,Sere,1,S12
L15,L,L15-1-L-0688,Sere,1,S12
L15,L,L15-1-L-0689,Sere,1,S12
L15,L,L15-1-L-0690,Sere,1,S12
L15,L,L15-1-L-0691,Sere,1,S12
L15,L,L15-1-L-0692,Sere,1,S12
L15,L,L15-1-L-0693,Sere,1,S12
L15,L,L15-1-L-0694,Sere,1,S12
L15,L,L15-1-L-0695,Sere,1,S12
L15,L,L15-1-L-0696,Sere,1,S12
L15,L,L15-1-L-0697,Sere,1,S12
L15,L,L15-1-L-0698,Sere,1,S12
L15,L,L15-1-L-0699,Sere,1,S12
L15,SD,L15-1-SD-0700,Sere,1,S12
L15,SD,L15-1-SD-0701,Sere,1,S12
L15,SD,L15-1-SD-0702,Sere,1,S12
L15,SD,L15-1-SD-0703,Sere,1,S12
L15,SD,L15-1-SD-0704,Sere,1,S12
L15,SD,L15-1-SD-0705,Sere,1,S12
L15,SD,L15-1-SD-0706,Sere,1,S12
L15,SD,L15-1-SD-0707,Sere,1,S12
L15,SD,L15-1-SD-0708,Sere,1,S12
L15,SD,L15-1-SD-0709,Sere,1,S12
L15,SD,L15-1-SD-0710,Sere,1,S12
L15,SD,L15-1-SD-0711,Sere,1,S12
L15,SD,L15-1-SD-0712,Sere,1,S12
L15,SD,L15-1-SD-0713,Sere,1,S12
L15,SD,L15-1-SD-0714,Sere,1,S12
L15,SD,L15-1-SD-0715,Sere,1,S12
L15,SD,L15-1-SD-0716,Sere,1,S12
L15,SD,L15-1-SD-0717,Sere,1,S12
L15,SD,L15-1-SD-0718,Sere,1,S12
L15,SD,L15-1-SD-0719,Sere,1,S12
L15,SD,L15-1-SD-0720,Sere,1,S12
L15,SD,L15-1-SD-0721,Sere,1,S12
L15,SD,L15-1-SD-0722,Sere,1,S12
L15,SD,L15-1-SD-0723,Sere,1,S12
L15,SD,L15-1-SD-0724,Sere,1,S12
L16,L,L16-0-L-0725,Piața Romană,0,S13
L16,L,L16-0-L-0726,Piața Romană,0,S13
L16,L,L16-0-L-0727,Piața Romană,0,S13
L16,L,L16-0-L-0728,Piața Romană,0,S13
L16,L,L16-0-L-0729,Piața Romană,0,S13
L16,L,L16-0-L-0730,Piața Romană,0,S13
L16,L,L16-0-L-0731,Piața Romană,0,S13
L16,L,L16-0-L-0732,Piața Romană,0,S13
L16,L,L16-0-L-0733,Piața Romană,0,S13
L16,L,L16-0-L-0734,Piața Romană,0,S13
L16,L,L16-0-L-0735,Piața Romană,0,S13
L16,L,L16-0-L-0736,Piața Romană,0,S13
L16,L,L16-0-L-0737,Piața Romană,0,S13
L16,L,L16-0-L-0738,Piața Romană,0,S13
L16,L,L16-0-L-0739,Piața Romană,0,S13
L16,L,L16-0-L-0740,Piața Romană,0,S13
L16,L,L16-0-L-0741,Piața Romană,0,S13
L16,L,L16-0-L-0742,Piața Romană,0,S13
L16,L,L16-0-L-0743,Piața Romană,0,S13
L16,L,L16-0-L-0744,Piața Romană,0,S13
L16,L,L16-0-L-0745,Piața Romană,0,S13
L16,L,L16-0-L-0746,Piața Romană,0,S13
L16,L,L16-0-L-0747,Piața Romană,0,S13
L16,L,L16-0-L-0748,Piața Romană,0,S13
L16,L,L16-0-L-0749,Piața Romană,0,S13
L16,L,L16-0-L-0750,Piața Romană,0,S13
L16,L,L16-0-L-0751,Piața Romană,0,S13
L16,L,L16-0-L-0752,Piața Romană,0,S13
L16,L,L16-0-L-0753,Piața Romană,0,S13
L16,L,L16-0-L-0754,Piața Romană,0,S13
L16,L,L16-0-L-0755,Piața Romană,0,S13
L16,L,L16-0-L-0756,Piața Romană,0,S13
L16,L,L16-0-L-0757,Piața Romană,0,S13
L16,L,L16-0-L-0758,Piața Romană,0,S13
L16,L,L16-0-L-0759,Piața Romană,0,S13
L16,L,L16-0-L-0760,Piața Romană,0,S13
L16,L,L16-0-L-0761,Piața Romană,0,S13
L16,SD,L16-0-SD-0762,Piața Romană,0,S13
L16,SD,L16-0-SD-0763,Piața Romană,0,S13
L16,SD,L16-0-SD-0764,Piața Romană,0,S13
L16,SD,L16-0-SD-0765,Piața Romană,0,S13
L16,SD,L16-0-SD-0766,Piața Romană,0,S13
L16,SD,L16-0-SD-0767,Piața Romană,0,S13
L16,SD,L16-0-SD-0768,Piața Romană,0,S13
L16,SD,L16-0-SD-0769,Piața Romană,0,S13
L16,SD,L16-0-SD-0770,Piața Romană,0,S13
L16,SD,L16-0-SD-0771,Piața Romană,0,S13
L16,SD,L16-0-SD-0772,Piața Romană,0,S13
L16,SD,L16-0-SD-0773,Piața Romană,0,S13
L16,SD,L16-0-SD-0774,Piața Romană,0,S13
L16,SD,L16-0-SD-0775,Piața Romană,0,S13
L16,SD,L16-0-SD-0776,Piața Romană,0,S13
L16,SD,L16-0-SD-0777,Piața Romană,0,S13
L16,SD,L16-0-SD-0778,Piața Romană,0,S13
L16,SD,L16-0-SD-0779,Piața Romană,0,S13
L16,SD,L16-0-SD-0780,Piața Romană,0,S13
L16,SD,L16-0-SD-0781,Piața Romană,0,S13
L16,SD,L16-0-SD-0782,Piața Romană,0,S13
L16,SD,L16-0-SD-0783,Piața Romană,0,S13
L16,SD,L16-0-SD-0784,Piața Romană,0,S13
L16,L,L16-1-L-0785,Sere,1,S14
L16,L,L16-1-L-0786,Sere,1,S14
L16,L,L16-1-L-0787,Sere,1,S14
L16,L,L16-1-L-0788,Sere,1,S14
L16,L,L16-1-L-0789,Sere,1,S14
L16,L,L16-1-L-0790,Sere,1,S14
L16,L,L16-1-L-0791,Sere,1,S14
L16,L,L16-1-L-0792,Sere,1,S14
L16,L,L16-1-L-0793,Sere,1,S14
L16,L,L16-1-L-0794,Sere,1,S14
L16,L,L16-1-L-0795,Sere,1,S14
L16,L,L16-1-L-0796,Sere,1,S14
L16,L,L16-1-L-0797,Sere,1,S14
L16,L,L16-1-L-0798,Sere,1,S14
L16,L,L16-1-L-0799,Sere,1,S14
L16,L,L16-1-L-0800,Sere,1,S14
L16,L,L16-1-L-0801,Sere,1,S14
L16,L,L16-1-L-0802,Sere,1,S14
L16,L,L16-1-L-0803,Sere,1,S14
L16,L,L16-1-L-0804,Sere,1,S14
L16,L,L16-1-L-0805,Sere,1,S14
L16,L,L16-1-L-0806,Sere,1,S14
L16,L,L16-1-L-0807,Sere,1,S14
L16,L,L16-1-L-0808,Sere,1,S14
L16,L,L16-1-L-0809,Sere,1,S14
L16,L,L16-1-L-0810,Sere,1,S14
L16,L,L16-1-L-0811,Sere,1,S14
L16,L,L16-1-L-0812,Sere,1,S14
L16,L,L16-1-L-0813,Sere,1,S14
L16,L,L16-1-L-0814,Sere,1,S14
L16,L,L16-1-L-0815,Sere,1,S14
L16,L,L16-1-L-0816,Sere,1,S14
L16,L,L16-1-L-0817,Sere,1,S14
L16,L,L16-1-L-0818,Sere,1,S14
L16,L,L16-1-L-0819,Sere,1,S14
L16,L,L16-1-L-0820,Sere,1,S14
L16,L,L16-1-L-0821,Sere,1,S14
L16,SD,L16-1-SD-0822,Sere,1,S14
L16,SD,L16-1-SD-0823,Sere,1,S14
L16,SD,L16-1-SD-0824,Sere,1,S14
L16,SD,L16-1-SD-0825,Sere,1,S14
L16,SD,L16-1-SD-0826,Sere,1,S14
L16,SD,L16-1-SD-0827,Sere,1,S14
L16,SD,L16-1-SD-0828,Sere,1,S14
L16,SD,L16-1-SD-0829,Sere,1,S14
L16,SD,L16-1-SD-0830,Sere,1,S14
L16,SD,L16-1-SD-0831,Sere,1,S14
L16,SD,L16-1-SD-0832,Sere,1,S14
L16,SD,L16-1-SD-0833,Sere,1,S14
L16,SD,L16-1-SD-0834,Sere,1,S14
L16,SD,L16-1-SD-0835,Sere,1,S14
L16,SD,L16-1-SD-0836,Sere,1,S14
L16,SD,L16-1-SD-0837,Sere,1,S14
L16,SD,L16-1-SD-0838,Sere,1,S14
L16,SD,L16-1-SD-0839,Sere,1,S14
L16,SD,L16-1-SD-0840,Sere,1,S14
L16,SD,L16-1-SD-0841,Sere,1,S14
L16,SD,L16-1-SD-0842,Sere,1,S14
L16,SD,L16-1-SD-0843,Sere,1,S14
L18b,L,L18b-0-L-0844,Piața Romană,0,S15
L18b,L,L18b-0-L-0845,Făt Frumos,0,S15
L18b,L,L18b-0-L-0846,Făt Frumos,0,S15
L18b,L,L18b-0-L-0847,Făt Frumos,0,S15
L18b,L,L18b-0-L-0848,Făt Frumos,0,S15
L18b,L,L18b-0-L-0849,Făt Frumos,0,S15
L18b,L,L18b-0-L-0850,Făt Frumos,0,S15
L18b,L,L18b-0-L-0851,Făt Frumos,0,S15
L18b,L,L18b-0-L-0852,Făt Frumos,0,S15
L18b,L,L18b-0-L-0853,Făt Frumos,0,S15
L18b,L,L18b-0-L-0854,Făt Frumos,0,S15
L18b,L,L18b-0-L-0855,Făt Frumos,0,S15
L18b,L,L18b-0-L-0856,Făt Frumos,0,S15
L18b,L,L18b-0-L-0857,Făt Frumos,0,S15
L18b,L,L18b-0-L-0858,Făt Frumos,0,S15
L18b,L,L18b-0-L-0859,Făt Frumos,0,S15
L18b,L,L18b-0-L-0860,Făt Frumos,0,S15
L18b,L,L18b-0-L-0861,Făt Frumos,0,S15
L18b,L,L18b-0-L-0862,Făt Frumos,0,S15
L18b,L,L18b-0-L-0863,Făt Frumos,0,S15
L18b,L,L18b-0-L-0864,Făt Frumos,0,S15
L18b,L,L18b-0-L-0865,Făt Frumos,0,S15
L18b,L,L18b-0-L-0866,Făt Frumos,0,S15
L18b,L,L18b-0-L-0867,Făt Frumos,0,S15
L18b,L,L18b-0-L-0868,Făt Frumos,0,S15
L18b,L,L18b-0-L-0869,Făt Frumos,0,S15
L18b,L,L18b-0-L-0870,Făt Frumos,0,S15
L18b,L,L18b-0-L-0871,Făt Frumos,0,S15
L18b,L,L18b-0-L-0872,Făt Frumos,0,S15
L18b,L,L18b-0-L-0873,Făt Frumos,0,S15
L18b,L,L18b-0-L-0874,Făt Frumos,0,S15
L18b,L,L18b-0-L-0875,Făt Frumos,0,S15
L18b,L,L18b-0-L-0876,Făt Frumos,0,S15
L18b,L,L18b-0-L-0877,Făt Frumos,0,S15
L18b,L,L18b-0-L-0878,Făt Frumos,0,S15
L18b,L,L18b-0-L-0879,Făt Frumos,0,S15
L18b,L,L18b-0-L-0880,Făt Frumos,0,S15
L18b,L,L18b-0-L-0881,Făt Frumos,0,S15
L18b,L,L18b-0-L-0882,Făt Frumos,0,S15
L18b,L,L18b-0-L-0883,Făt Frumos,0,S15
L18b,L,L18b-0-L-0884,Făt Frumos,0,S15
L18b,L,L18b-0-L-0885,Făt Frumos,0,S15
L18b,L,L18b-0-L-0886,Făt Frumos,0,S15
L18b,L,L18b-0-L-0887,Făt Frumos,0,S15
L18b,L,L18b-0-L-0888,Făt Frumos,0,S15
L18b,L,L18b-0-L-0889,Făt Frumos,0,S15
L18b,L,L18b-0-L-0890,Făt Frumos,0,S15
L18b,L,L18b-0-L-0891,Făt Frumos,0,S15
L18b,L,L18b-0-L-0892,Făt Frumos,0,S15
L18b,L,L18b-0-L-0893,Făt Frumos,0,S15
L18b,L,L18b-0-L-0894,Făt Frumos,0,S15
L18b,L,L18b-0-L-0895,Făt Frumos,0,S15
L18b,L,L18b-0-L-0896,Făt Frumos,0,S15
L18b,L,L18b-0-L-0897,Făt Frumos,0,S15
L18b,L,L18b-0-L-0898,Făt Frumos,0,S15
L18b,L,L18b-0-L-0899,Făt Frumos,0,S15
L18b,L,L18b-0-L-0900,Făt Frumos,0,S15
L18b,L,L18b-0-L-0901,Făt Frumos,0,S15
L18b,L,L18b-0-L-0902,Făt Frumos,0,S15
L18b,L,L18b-0-L-0903,Făt Frumos,0,S15
L18b,L,L18b-0-L-0904,Făt Frumos,0,S15
L18b,L,L18b-0-L-0905,Făt Frumos,0,S15
L18b,L,L18b-0-L-0906,Făt Frumos,0,S15
L18b,L,L18b-0-L-0907,Făt Frumos,0,S15
L18b,L,L18b-0-L-0908,Făt Frumos,0,S15
L18b,L,L18b-0-L-0909,Făt Frumos,0,S15
L18b,L,L18b-0-L-0910,Făt Frumos,0,S15
L18b,L,L18b-0-L-0911,Făt Frumos,0,S15
L18b,L,L18b-0-L-0912,Făt Frumos,0,S15
L18b,L,L18b-0-L-0913,Făt Frumos,0,S15
L18b,L,L18b-0-L-0914,Făt Frumos,0,S15
L18b,L,L18b-0-L-0915,Făt Frumos,0,S15
L18b,L,L18b-0-L-0916,Făt Frumos,0,S15
L18b,L,L18b-0-L-0917,Făt Frumos,0,S15
L18b,L,L18b-0-L-0918,Făt Frumos,0,S15
L18b,L,L18b-0-L-0919,Făt Frumos,0,S15
L18b,L,L18b-0-L-0920,Făt Frumos,0,S15
L18b,L,L18b-0-L-0921,Făt Frumos,0,S15
L18b,L,L18b-0-L-0922,Cpt. Ignat,0,S15
L18b,L,L18b-0-L-0923,Cpt. Ignat,0,S15
L18b,L,L18b-0-L-0924,Cpt. Ignat,0,S15
L18b,L,L18b-0-L-0925,Piața Romană,0,S15
L18b,L,L18b-0-L-0926,Piața Romană,0,S15
L18b,L,L18b-0-L-0927,Piața Romană,0,S15
L18b,L,L18b-0-L-0928,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0929,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0930,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0931,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0932,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0933,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0934,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0935,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0936,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0937,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0938,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0939,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0940,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0941,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0942,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0943,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0944,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0945,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0946,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0947,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0948,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0949,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0950,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0951,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0952,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0953,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0954,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0955,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0956,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0957,Făt Frumos,0,S15
L18b,SD,L18b-0-SD-0958,Făt Frumos,0,S15
LVladimirescu,L,LVladimirescu-0-L-0959,DN 7_2,0,S16
LVladimirescu,L,LVladimirescu-0-L-0960,DN 7_2,0,S16
LVladimirescu,L,LVladimirescu-0-L-0961,DN 7_2,0,S16
LVladimirescu,L,LVladimirescu-0-L-0962,DN 7_2,0,S16
LVladimirescu,L,LVladimirescu-0-L-0963,DN 7_2,0,S16
LVladimirescu,L,LVladimirescu-0-L-0964,DN 7_2,0,S16
LVladimirescu,L,LVladimirescu-0-L-0965,DN 7_2,0,S16
LVladimirescu,L,LVladimirescu-0-L-0966,DN 7_2,0,S16
LVladimirescu,SD,LVladimirescu-0-SD-0967,DN 7_2,0,S16
LVladimirescu,SD,LVladimirescu-0-SD-0968,DN 7_2,0,S16
LVladimirescu,SD,LVladimirescu-0-SD-0969,DN 7_2,0,S16
LVladimirescu,L,LVladimirescu-1-L-0970,Podgoria,1,S17
LVladimirescu,L,LVladimirescu-1-L-0971,Podgoria,1,S17
LVladimirescu,L,LVladimirescu-1-L-0972,Podgoria,1,S17
LVladimirescu,L,LVladimirescu-1-L-0973,Podgoria,1,S17
LVladimirescu,L,LVladimirescu-1-L-0974,Podgoria,1,S17
LVladimirescu,L,LVladimirescu-1-L-0975,Podgoria,1,S17
LVladimirescu,L,LVladimirescu-1-L-0976,Podgoria,1,S17
LVladimirescu,L,LVladimirescu-1-L-0977,Podgoria,1,S17
LVladimirescu,SD,LVladimirescu-1-SD-0978,Podgoria,1,S17
LVladimirescu,SD,LVladimirescu-1-SD-0979,Podgoria,1,S17
LVladimirescu,SD,LVladimirescu-1-SD-0980,Podgoria,1,S17
LGhioroc,L,LGhioroc-0-L-0981,Podgoria,0,S19
LGhioroc,L,LGhioroc-0-L-0982,Vladimirescu Via Carmina,0,S19
LGhioroc,L,LGhioroc-0-L-0983,Podgoria,0,S19
LGhioroc,L,LGhioroc-0-L-0984,Podgoria,0,S19
LGhioroc,L,LGhioroc-0-L-0985,Podgoria,0,S19
LGhioroc,L,LGhioroc-0-L-0986,Vladimirescu Via Carmina,0,S19
LGhioroc,L,LGhioroc-0-L-0987,Podgoria,0,S19
LGhioroc,L,LGhioroc-0-L-0988,Vladimirescu Via Carmina,0,S19
LGhioroc,L,LGhioroc-0-L-0989,Podgoria,0,S19
LGhioroc,L,LGhioroc-0-L-0990,Podgoria,0,S19
LGhioroc,L,LGhioroc-0-L-0991,Podgoria,0,S19
LGhioroc,L,LGhioroc-0-L-0992,Podgoria,0,S19
LGhioroc,L,LGhioroc-0-L-0993,Podgoria,0,S19
